id,latitude,longitude,cp,pop,adresse,ville
25420005,47.487,6.77,25420,R,82 Rue du Général de Gaulle,Bart
25420006,47.474537741827,6.7295497381,25420,R,grande rue,Dampierre-sur-le-Doubs
25430001,47.306,6.601,25430,R,2 Route de Clerval,Sancey-le-Long
25430003,47.301796258093,6.569972688391,25430,R,Croix-Denis,Sancey
25440001,47.102,5.886,25440,R,9 ROUTE DE LYON,QUINGEY
25440002,47.08,5.885,25440,R,ZA DE COMBE PARNETTE SUR RN83,LAVANS LES QUINGEY
25480001,47.284,5.993,25480,R,6 Rue de Châtillon,ÉCOLE-VALENTIN
25480003,47.251,5.968,25480,R,2 ROUTE DE GRAY,PIREY
25480004,47.277,5.994,25480,R,rue de la combe du puits,École-Valentin
25490001,47.519,6.916,25490,R,COMBE DU MAGNY,DAMPIERRE-LES-BOIS
25500001,47.056,6.609,25500,R,15 RUE SAINT MICHEL,MORTEAU
25500002,47.06295999304,6.6061820549367996,25500,R,40 Rue de la Louhière,Morteau
25500005,47.056,6.617,25500,R,ROUTE DU PRE DES COMBES,MORTEAU
25500006,47.05733,6.61078,25500,R,4 Rue du Clos Jeune,MORTEAU
25510001,47.21507,6.5395,25510,R, Grande Rue,PIERREFONTAINE-LES-VARANS
25510002,47.218,6.542,25510,R,33 GRANDE RUE,Pierrefontaine-les-Varans
25530001,47.18,6.39,25530,R,Rue des Fourches,VERCEL-VILLEDIEU-LE-CAMP
25550001,47.482,6.734,25550,R,Route Nationale,BAVANS
25550002,47.481004019895,6.747537745105101,25550,R,85 grande rue,BAVANS
25560001,46.852,6.152,25560,R,114 Grande Rue,Frasne
25600003,47.5142424,6.8348903000000005,25600,R,7 RUE DE PONTARLIER,SOCHAUX
25610001,47.035,5.785,25610,R,ROUTE DE RANS,Arc-et-Senans
25620001,47.201,6.14,25620,R,RN 57,MAMIROLLE
25640001,47.32512,6.11672,25640,A,AIRE DE MARCHAUX AUTOROUTE A 36,MARCHAUX
25640003,47.33,6.127,25640,A,AUTOROUTE A 36,MARCHAUX
25640004,47.319778321,6.2520151320799995,25640,R,relais des Trouillets,ROULANS
25640007,47.32512,6.11672,25640,A,AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX,MARCHAUX
25640008,47.320765279211,6.1283716323715,25640,R,RUE DE LA GRAPPE,Marchaux
25640009,47.3255547,6.133140600000001,25640,A,aire de champoux,MARCHAUX
25650002,47.047390073703,6.4975326782419,25650,R,ZA LES CAVES,Gilley
25650003,47.0480185,6.485856999999999,25650,R,15 rue des colombieres,Gilley
25660001,47.19926,6.15835,25620,R,RN 57,MAMIROLLE
25660002,47.209,6.103,25660,R,"Rue du Chenau Blond, Les Ecots ZAC",Saône
25660003,47.22879,6.11298,25660,R,4 Rue du Lac,SAôNE
25680001,47.481,6.381,25680,R,ZA DU PRE ROND,Cuse-et-Adrisans
25700002,47.438,6.783,25700,R,"940, Rue de Montbéliard",MATHAY
25700003,47.484,6.834,25700,R,1 ROUTE DE BELCHAMP,VALENTIGNEY
25720002,47.207,5.999,25720,R,25 Route de Lyon,Beure
25720008,47.207,5.997,25720,R,22 Route de Lyon,Beure
25720011,47.206912888350004,5.9992845838227,25720,R,25 ROUTE DE LYON,Beure
25720012,47.207,5.999,25720,R,ROUTE DE LYON,BEURE
25750001,47.518,6.649,25750,R,Rue de la 5ème DB,Arcey
25800001,47.15,6.337,25800,R,rue du maréchal de Lattre de Tassigny,Valdahon
25800002,47.148,6.335,25800,R,12 GRANDE RUE,VALDAHON
25800003,47.148,6.331,25800,R,5 ROUTE VERNIER FONTAINE,VALDAHON
25870001,47.33785,5.93701,25870,R,route de Besançon,Cussey-sur-l'Ognon
25870002,47.32724,6.01064,25870,R,Route de Bonnay,DEVECEY
26000001,44.908,4.878,26000,R,avenue de provence,VALENCE
26000003,44.91885,4.87759,26000,R,162 Avenue de Provence,VALENCE
26000004,44.9255066828,4.91794732183,26000,R,BD FRANKLIN ROOSEVELT,VALENCE
26000005,44.91,4.883,26000,R,114 Avenue de la Libération,VALENCE
26000006,44.94034,4.91049,26000,R,Boulevard Gustave André,VALENCE
26000007,44.912,4.884,26000,R,396 Avenue Victor Hugo,Valence
26000008,44.927,4.915,26000,R,295 Avenue de Chabeuil,Valence
26000011,44.92711,4.91555,26000,R,300 Avenue de Chabeuil,Valence
26000013,44.912,4.914,26000,R,362 rue Faventines,VALENCE
26000014,44.919,4.878,26000,R,162 AVENUE DE PROVENCE,VALENCE
26000015,44.923712463147,4.9172712115033,26000,R,BD FRANKLIN ROOSEVELT,VALENCE
26000016,44.94034,4.91049,26000,R,BOULEVARD GUSTAVE ANDRE,VALENCE
26000018,44.836,4.969,26120,R,Quartier les Rollands,MONTMEYRAN
26000019,44.927,4.916,26000,R,300 AVENUE DE CHABEUIL,Valence
26100001,45.046,5.061,26100,R,56 av gambetta,romans sur isère
26100002,45.0434674082,5.02932885248,26100,R,Route de Lyon,ROMANS-SUR-ISèRE
26100003,45.04709,5.05362,26100,R,Quartier Meilleux,ROMANS-SUR-ISèRE
26100005,45.04748,5.07157,26100,R, Avenue du Maquis,ROMANS-SUR-ISèRE
26100008,45.049,5.075,26100,R,56 AV DU MAQUIS,Romans-sur-Isère
26110001,44.35796,5.12845,26110,R,34 AVENUE FREDERIC MISTRAL,NYONS
26110003,44.36,5.134,26110,R,Route d' Orange,NYONS
26110004,44.36,5.127,26110,R,31 Avenue de Venterol,NYONS
26110006,44.364823099999995,5.1238333,26110,R,63-67 route de montelimar,Nyons
26120001,44.902,5.008,26120,R,ZONE DES GOUVERNAUX,CHABEUIL
26120003,44.9018420072,5.010476521719999,26120,R,Avenue de Valence,CHABEUIL
26120004,44.929,5.022,26120,R,Les Champs,Montélier
26130002,44.34609,4.75517,26130,R,Rond-Point de l'Europe,Saint-Paul-Trois-Châteaux
26140001,,,26140,A,AUTOROUTE A 7,SAINT-RAMBERT-D'ALBON
26140002,45.275,4.829,26140,A,AUTOROUTE A7 AIRE DE SAINT RAMBERT DALBON,Saint-Rambert-d'Albon
26140003,45.27284,4.89661,26140,R,LES BUIS,Anneyron
26140004,45.287,4.815,26140,R,ZA LA TULANDIERE 26 route de la Maison Blanche,Saint-Rambert-d'Albon
26140005,45.276924902728005,4.8250322038246,26140,A,Aire de Saint Rambert d'Albon,Saint-Rambert-d'Albon
26140006,45.242656951727,4.8206648537537005,26140,R,N7,Albon
26150001,44.76076,5.35682,26150,R,Route de la résistance Conches et Chamarges,Die
26150002,44.748,5.381,26150,R,135 route de gap,Die
26160001,44.541167130000005,4.93414812,26160,R,160 ROUTE D ALEYRAC,La Bégude-de-Mazenc
26170001,44.275,5.271,26170,R,Avenue Boissy d'Anglas,BUIS-LES-BARONNIES
26170002,44.271,5.267,26170,R,245 AVENUE DU GENERAL DE GAULLE,BUIS-LES-BARONNIES
26170003,44.274,5.271,26170,R,avenue boissy d'anglas,Buis-les-Baronnies
26190001,45.033,5.309,26190,R,Route de Saint-Thomas,Saint-Laurent-en-Royans
26190002,45.025,5.287,26190,R,Zone d'activité de la roue est,Saint-Jean-en-Royans
26200001,44.550293935106,4.7750784205627,26200,R,Route de Dieulefit,MONTéLIMAR
26200002,44.667176425099996,4.79252700217,26740,R,RN 7,LES TOURRETTES
26200003,44.544,4.747,26200,R,RTE DE MARSEILLE,Montélimar
26200004,44.567,4.759,26200,R,Avenue des Catalins,MONTéLIMAR
26200005,44.57622,4.74242,26200,R,rn7-za du meyrol,Montélimar
26200006,44.578,4.745,26200,R,RN7 ZA DU MEYROL,MONTELIMAR
26200007,44.563,4.747,26200,R,25 RUE PAUL LOUBET,MONTELIMAR
26208001,44.532,4.748,26200,R,Route de Marseille,MONTéLIMAR
26210001,45.29073441572199,4.9531349732032,26210,R,265 avenue des pins,Saint-Sorlin-en-Valloire
26216001,44.55341,4.74783,26200,R,24 Avenue John F. Kennedy,Montélimar
26220001,44.521,5.056,26220,R,181 Route de Montélimar,Dieulefit
26230002,44.42,4.934,26230,R,900 ROUTE DE MONTELIMAR,GRIGNAN
26240002,45.195,4.814,26240,R,31 avenue de quebec,Saint-Vallier
26240003,45.192,4.815,26240,R,22 avenue de Québec,Saint-Vallier
26240004,45.192,4.814,26240,R,RN 7,SAINT-VALLIER
26240006,45.1712342,4.813968,26240,R,INTERVAL - 1 CHEMIN DE LA BRASSIERE,ST VALLIER
26240007,45.172,4.819,26240,R,30b avenue Eugène Buissonet,Saint-Vallier
26240008,45.193,4.815,26240,R,22 AVENUE DE QUEBEC,Saint-Vallier
26250001,44.777,4.847,26250,R,113 AVENUE LEON AUBIN,Livron-sur-Drôme
26250003,44.802,4.854,26250,R,2745 Route Nationale 7,Livron-sur-Drôme
26260001,45.119,4.972,26260,R,Route de Valence,SAINT-DONAT-SUR-L'HERBASSE
26260002,45.12,4.985,26260,R,Avenue du Général de Gaulle,SAINT-DONAT-SUR-L'HERBASSE
26270001,44.70223,4.80059,26270,A,A7 Aire de Saulce,SAULCE-SUR-RHôNE
26270002,44.7599517155,4.83517926945,26270,R,RN 7,LORIOL-SUR-DRôME
26270004,44.75932,4.83463,26270,R,Parc des Crozes,LORIOL-SUR-DRôME
26270006,44.706,4.8,26270,R,AVENUE DU DAUPHINE,Saulce-sur-Rhône
26270007,44.72,4.806,26270,R,1287 RN 7 - LES BLACHES,Cliousclat
26270008,44.719829451300996,4.7869906518199,26270,A,AUTOROUTE A7 AIRE DE SAULCE EST,SAULCE SUR RHONE
26290001,44.4288936775,4.7118521084000005,26290,R,RN7 1890 LES PEYRAUDS,DONZERE
26290003,44.42,4.712,26290,R,RN 7 - LES PEYRAUDS,Donzère
26290008,44.436,4.717,26290,R,280 avenue Jean Moulin RN7,DONZERE
26290009,44.429,4.712,26290,R,RN-7,DONZERE
26300001,45.035,5.053,26300,R,13 allée des alpes,BOURG-DE-PéAGE
26300002,44.987345661938,4.9804506391398,26300,R,60 rue des marguerites,ALIXAN
26300003,45.037,5.07,26300,R,1005 AV. CHARLES DE GAULLE,Chatuzange-le-Goubet
26300005,44.999,5.001,26300,R,ROUTE NATIONALE 532,Alixan
26300006,45.0341,5.05582,26300,R,RN 531 - PIZANCON,BOURG-DE-PéAGE
26300008,44.976,5.028,26300,R,"1, Av Dauphiné-Provence",ALIXAN
26300009,45.015,4.941,26300,R,530 Rue des Crozes,Châteauneuf-sur-Isère
26300010,45.0,5.089,26300,R,Route du Stade,Chatuzange-le-Goubet
26300011,45.03474,5.05271,26300,R,BLD DES ALPES DE PROVENCE,Bourg-de-Péage
26300012,44.987345661938,4.9804506391398,26300,R,60 RUE DES MARGUERITES,ALIXAN
26300013,45.007,4.928,26300,R,rond point du gymnase - quartier les peches,Châteauneuf-sur-Isère
26310000,44.59145,5.45003,26310,R,Lieu-dit Les Grangiers,Luc-en-Diois
26320001,44.965,4.949,26320,R,48 Rue du Vivarais,SAINT-MARCEL-LèS-VALENCE
26320002,44.964,4.946,26320,R,41 RUE DU VIVARAIS,Saint-Marcel-lès-Valence
26340000,44.692,5.19,26340,R,Lieu-dit La Tuilière,Saillans
26380001,45.0858155334,5.047767045880001,26380,R,QUARTIER LES ESCOFFERS,PEYRINS
26390001,45.256,5.026,26390,R,6 route de Romans,Hauterives
26400001,44.7295482446,5.01713715307,26400,R,60 BD.DU 6 JUIN 1944,CREST
26400002,44.726405006,5.03002404804,26400,R,19 AVENUE ADRIEN FAYOLLE,CREST
26400003,44.738190981441996,5.0045675214729,26400,R,ZAC LA CONDAMINE,Crest
26400004,44.722791997058,5.0370403620364,26400,R,QUARTIER MIVOIE,Aouste-sur-Sye
26400005,44.738,4.99,26400,R,Lieu-dit La Plaine,Crest
26400006,44.7290513,5.02916515,26400,R,Rue Georges BOVET,Crest
26400007,44.7295482446,5.01713715307,26400,R,60 BD. DU 6 JUIN 1944,CREST
26400009,44.734345977585,4.925049866101,26400,R,2 montée du beffroi,grane
26450001,44.60566,4.94249,26450,R,ROUTE DE CHAROLS,Cléon-d'Andran
26450002,44.6263539,4.9677336,26450,R,ZA Route de Cléon d'Andran,Puy-Saint-Martin
26450003,44.611153997653,4.9367917471658,26450,R,"690, Avenue Resistance de la Déportation",Cleon D'Andran
26500002,44.968,4.886,26500,R,LES JONQUETTES,Bourg-lès-Valence
26500003,44.958,4.907,26500,R,Place de l'Allet,BOURG-LèS-VALENCE
26500004,44.9531729,4.8990403,26500,R,PLACE DE L'ALLET,Bourg-lès-Valence
26503001,44.959,4.883,26500,R,Les Chabanneries,Bourg-lès-Valence
26510001,44.414398537,5.2676014234699995,26510,R,D94 LE VILLAGE,SAHUNE
26510002,44.37894577708501,5.4260145606024,26510,R,85 route d'orpierre,verclause
26540001,45.069,5.051,26540,R,26 Avenue Dauphiné-Provence,Mours-Saint-Eusèbe
26600001,45.00829,4.87001,26600,R,RN 7,Pont-de-l'Isère
26600002,45.07152,4.83419,26600,R,PLACE DU MARCHE AUX FRUITS,Tain-l'Hermitage
26600004,45.13448,4.89375,26600,A, Autoroute du Soleil,PONT-DE-L'ISèRE
26600005,45.13448,4.89375,26600,A, Autoroute du Soleil,PONT-DE-L'ISèRE
26600007,45.068632052999995,4.86562184044,26600,R,route de Romans,TAIN-L'HERMITAGE
26600008,45.068,4.848,26600,R,RN7,Tain-l'Hermitage
26600011,45.020146848083,4.876368447721,26600,A,Autoroute A7,Pont-de-l'Isère
26600012,45.01933,4.87541,26600,A, Autoroute du Soleil,PONT-DE-L'ISèRE
26600013,45.01933,4.87541,26600,A,AUTOROUTE A7 - AIRE DU PONT DE L'ISÈRE,Pont-de-l'Isère
26600014,45.008,4.87,26600,R,RN7,Pont-de-l'Isère
26620001,44.667,5.697,26620,R,655 ROUTE DE SISTERON RD 1075,LUS-LA-CROIX-HAUTE
26700001,44.37701,4.70128,26700,R,CC LA CROIX D'OR,PIERRELATTE
26730001,45.056,5.192,26730,R,4030 Les Fauries - RN 532,Eymeux
26730002,45.07098,5.21048,26730,A,AUT A 49 - AIRE DE LA BAUME D'HOSTEIN,La Baume-d'Hostun
26730003,45.07695,5.21232,26730,A,Autoroute A.49 Aire Porte de la Drôme,La Baume-d'Hostun
26730004,45.071,5.211,26730,A,Station Service esso - Autoroute A 49,La Baume-d'Hostun
26730005,45.072,5.211,26730,A,Autoroute A49 - Aire Royans VercorsSens Valence - Grenoble,LA BAUME D'HOSTUN
26730006,45.076,5.211,26730,A,Autoroute A49 - Aire Porte de la DromeSens Grenoble - Valence,LA BAUME D'HOSTUN
26730007,45.0756084,5.2110069,26730,A,Autoroute A.49 Aire Porte de la Drôme,La Baume-d'Hostun
26730008,45.071562199999995,5.2109371,26730,A,A 49 - Aire de Royans en Vercors,La Baume-d'Hostun
26730009,45.071346078064,5.2108781184021,26730,A,A 49 - AIRE DE ROYANS VERCORS,LA BAUME D'HOSTUN
26740001,44.5476697509,4.80651687711,26740,R,20 ROUTE DE MONTELIMAR,MONTBOUCHER-SUR-JABRON
26740002,44.548,4.802,26740,R,410 rte de montelimar,MONTBOUCHER-SUR-JABRON
26740003,44.667,4.793,26740,R,RN 7,LES TOURRETTES
26740004,44.548,4.802,26740,R,410 ROUTE DE MONTELIMAR,MONTBOUCHER SUR JABRON
26740005,44.547687918314004,4.806507334946399,26740,R,20 ROUTE DE MONTELIMAR,Montboucher-sur-Jabron
26740006,44.608315546374,4.8605173992222,26740,R,"1075, Route de Crest",La Laupie
26750001,45.057,5.099,26750,R,95 RUE CLAIR,Saint-Paul-lès-Romans
26760001,44.87,4.942,26760,R,Route de Valence,Beaumont-lès-Valence
26780002,44.515,4.78,26780,A,A 7 - AIRE DE MONTELIMAR OUEST,ALLAN
26780003,44.519182196207,4.7453022156893,26780,R,RN.7,CHATEAUNEUF DU RHONE
26780004,44.51313542339899,4.781918111264599,26780,A,AUT A7 - AIRE DE MONTELIMAR,ALLAN
26780005,44.469,4.764,26780,R,660 RN7 ZI COMBELIERE,MALATAVERNE
26780006,44.502,4.749,26780,R,45 RUE DE LA SOURCE,Châteauneuf-du-Rhône
26780007,44.519182196207,4.7453022156893,26780,R,RN 7,Châteauneuf-du-Rhône
26790002,44.288137631400005,4.942535755450001,26790,R,408 route de Nyons,TULETTE
26790003,44.287,4.943,26790,R,rte de nyons,Tulette
26790005,44.279692484315,4.9214136925293,26790,R,ZONE INTERMARCHE - ROUTE D ORANGE - LE PEYRON,Tulette
26790006,44.290362632079,4.8520507813237,26790,R,"87, Route De Bouchet",Suze La Rousse
26800001,44.86418,4.86645,26800,A,AUTOROUTE A 7,Portes-lès-Valence
26800002,44.86708107,4.86473757,26800,A,A7 AIRE DE PORTES LES VALENCE,PORTES-LES-VALENCE
26800003,44.878708724499994,4.87784619218,26800,R,15 Rue Jean Jaurès,PORTES-LèS-VALENCE
26800004,44.875,4.879,26800,R,Place du 8 Mai 1945,PORTES-LèS-VALENCE
26800005,44.85,4.87,26800,R,Les Basseaux,ÉTOILE-SUR-RHôNE
26800006,44.87875,4.87801,26800,R,15 Rue Jean Jaurès,Portes-lès-Valence
26800007,44.86418,4.86645,26800,A,AUTOROUTE A7 - AIRE PORTE LES VALENCE EST,Portes-lès-Valence
26800008,44.878727999999995,4.878184,26800,R,15 AVE JEAN JAURES,Portes-lès-valence
26902001,44.9431155507,4.92024353986,26000,R,Route de Grenoble,VALENCE
27000002,49.02096,1.13803,27000,R,Boulevard de Normandie,EVREUX
27000003,49.02709,1.1555,27000,R,rue Lépouzé,ÉVREUX
27000004,49.02379,1.17388,27000,R,1 Rue de Fauville,ÉVREUX
27000005,49.02423,1.12508,27000,R,108 Avenue du Maréchal Foch,Évreux
27000006,49.007,1.163,27000,R,Boulevard du 14 Juillet,Évreux
27000007,49.042,1.129,27000,R,Rue d'Aviron,Évreux
27000008,49.02096,1.13803,27000,R,BD. DE NORMANDIE,EVREUX
27009001,49.022,1.136,27000,R,Boulevard de Normandie,EVREUX
27100001,49.27,1.209,27100,R,Place des 4 Saisons,VAL-DE-REUIL
27110002,49.149,0.919,27110,R,Route de Louviers,Le Neubourg
27110003,49.143,0.903,27110,R,AVENUE DE LA LIBERATION,Le Neubourg
27120001,49.015,1.385,27120,R,113 RUE ISAMBARD,PACY-SUR-EURE
27120002,49.01,1.397,27120,R,rue du 18 Juin 40,Pacy-sur-Eure
27120003,49.013,1.378,27120,R,71 Rue Marcel Moisson,Saint-Aquilin-de-Pacy
27130001,48.739,0.942,27130,R,ZA PONT ROUGE,VERNEUIL-SUR-AVRE
27130002,48.747,0.929,27130,R,228 Rue Robert Zaigue,VERNEUIL-SUR-AVRE
27130003,48.775726884669,1.2108153159307,27320,R,Lieu-Dit Merville,LA MADELEINE-DE-NONANCOURT
27130004,48.74,0.952,27130,R,ROUTE de Paris,VERNEUIL-SUR-AVRE
27130005,48.733,0.921,27130,R,RN12 Route de Montagne,VERNEUIL-SUR-AVRE
27140002,49.279,1.787,27140,R,30 Rue du Bouloir,GISORS
27140003,49.28482,1.78252,27140,R,18 Rue de Dieppe,GISORS
27140004,49.276,1.762,27140,R,RN10 CC des Templiers,GISORS
27140006,49.28482,1.78252,27140,R,RD 15 BIS ROUTE DE DIEPPE,GISORS
27150001,49.301,1.619,27150,R,ZA PORTE ROUGE,Étrépagny
27150002,49.306,1.613,27150,R,1 Rue Turgot,Étrépagny
27150003,49.306,1.613,27150,R,RUELLE SAINT MARTIN,ETREPAGNY
27150004,49.305,1.622,27150,R,109 rue saint maur,etrepagny
27160001,48.852,0.92,27160,R,route de Conches,Breteuil
27170002,49.02978,0.7429099999999801,27170,R,Route de Beaumont,Beaumont-le-Roger
27170003,49.123,0.847,27170,R,2 route Nationale 13,Écardenville-la-Campagne
27190002,48.95539,0.94693999999999,27190,R,Rue Eugène Pottier,Conches-en-Ouche
27190003,48.99526051989999,1.02892868372,27190,R,LE CLOS DU LOUP,La Bonneville-sur-Iton
27190004,48.95626,0.93776,27190,R,51 Rue Willy Brandt,CONCHES-EN-OUCHE
27200001,49.094,1.472,27200,R,Boulevard Édouard Isambard,VERNON
27200002,49.07917,1.50597,27200,R,91 Avenue de l'Île de France,VERNON
27200004,49.088,1.494,27200,R,73 Avenue de Paris,Vernon
27200006,49.09929,1.48864,27200,R,16 Rue Pierre Bonnard,Vernon
27201001,49.095,1.466,27200,R,Boulevard Jean Jaurès,Vernon
27210001,49.32527,0.32879,27210,A,AUTOROUTE  - A 13,Beuzeville
27210002,49.3205,0.31946,27210,A,AUTOROUTE A 13,Beuzeville
27210003,49.33721,0.35245,27210,R,Route d'Epaigne,Beuzeville
27210004,49.347,0.337,27210,R,271 RUE RUE ALBERT SOREL,Beuzeville
27210006,49.373,0.66,27210,A,"Autoroute A13, sens Caen-Paris",BEUZEVILLE
27210007,49.32527,0.32879,27210,A,AUTOROUTE A13 - AIRE NORD DE BEUZEVILLE,BEUZEVILLE
27210008,49.346891592656,0.33742412939517,27210,R,273 RUE ALBERT SOREL,Beuzeville
27220001,48.911131318699994,1.26506172983,27220,R,RD 52,SAINT-ANDRé-DE-L'EURE
27230002,49.169,0.448,27230,R,15 route de paris,folleville
27230004,49.14103,0.45727,27230,R,16 route de Lieurey,Thiberville
27230005,49.149,0.506,27230,R,15 Route de Paris D613,FOLLEVILLE
27230006,49.136,0.459,27230,R,2 Rue de Lisieux,Thiberville
27240001,48.86599,1.07086,27240,R,ROUTE DE VERNEUIL,DAMVILLE
27250001,48.811,0.695,27250,R,Le Petit Hanoy,RUGLES
27250002,48.818,0.7,27250,R,"Za Du, Le Petit Hanoy",Rugles
27260001,49.279,0.438,27260,R,12 Route des Anglais,ÉPAIGNES
27260002,49.241,0.38,27260,R,Route de Lisieux,CORMEILLES
27270001,49.0153,0.53756,27270,R,ROUTE DE BERNAY,Broglie
27290001,49.29473,0.65939,27290,R,LIEUDIT PONT JOLY CD47,Saint-Philbert-sur-Risle
27300002,49.15531,0.6734,27300,R,CARREFOUR DE MALBROUCK,Carsix
27300003,49.08899,0.60364,27300,R,53 BLD SYLLA LEFEVRE,BERNAY
27300004,49.10476,0.61341,27300,R,Route de Rouen,MENNEVAL
27300005,49.0855,0.59836,27300,R,Rue Bernard Gombert,Bernay
27300006,49.155,0.673,27300,R,RD 613 - CARREFOUR DE MALBROUCK,CARSIX
27310001,49.3611,0.86121,27310,A,AUTOROUTE A 13,Bosgouet
27310003,49.35606,0.81532,27310,R,405 Rue des Portes,BOURG-ACHARD
27310004,49.35394,0.81116,27310,R,Route de Pont-Audemer,Bourg-Achard
27310005,49.361,0.817,27310,R,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD
27310006,49.361164959519996,0.8650248764703701,27310,A,Autoroute a13Aire du Bosgouet,BOSGOUET
27310007,49.361,0.861,27310,A,A13 - AIRE DE BOSGOUET SUD,BOSGOUET
27310008,49.352603499999994,0.8063697999999999,27310,R,405 RUE DES PORTES,Bourg-Achard
27310009,49.36118,0.8644569999999999,27310,A,A13 - AIRE DE BOSGOUET NORD,Bosgouet
27320001,48.77,1.202,27320,R,LA POTINIERE,NONANCOURT
27340001,49.301637,1.165554,27340,R,75 Avenue Forêt de Bord,Les Damps
27350001,49.3786523137,0.731592864799,27350,R,Rue du Roumois,ROUTOT
27350003,49.371,0.629,27350,R,Route de Médine,Valletot
27370001,49.21,0.937,27370,R,Rue de la République,AMFREVILLE-LA-CAMPAGNE
27370002,49.248,0.963,27370,R,Route du Neubourg,SAINT-PIERRE-DES-FLEURS
27380001,49.371,1.386,27380,R,LES PRES DE LA BOUVERIE,Charleval
27380002,49.361,1.355,27380,R,rue de Général de Gaulle,FLEURY-SUR-ANDELLE
27400001,49.209,1.183,27400,R,"Le Becquet, Avenue des Peupliers",LOUVIERS
27400002,49.36572,0.80295,27400,A,A 13 AIRE DE VIRONVAY SUD,VIRONVAY
27400003,49.37268,0.65986999999999,27400,A,Autoroute de Normandie,Vironvay
27400006,47.792417060000005,4.36017092,27400,A,AIRE DE VIRONVAY A13,VIRONVAY
27400007,49.2120078,1.2177748,27400,A,Autoroute A13 - Aire de Vironvay Sud,Vironvay
27400009,49.211,1.22,27400,A,AUTOROUTE A13 - AIRE DE VIRONVAY NORD,Vironvay
27400010,49.222884902553,1.0629207645263001,27400,R,7 RUE DU CARBONNIER GARAGE DU CARBONNIER,LA HAYE MALHERBE
27404001,49.21,1.17,27400,R,4 place jean jaures,LOUVIERS
27406001,49.235,1.183,27400,R,RUE DES PRES,INCARVILLE
27460001,49.319,1.157,27460,R,ROUTE DE LYONS,IGOVILLE
27460002,49.312,1.158,27460,R,RN 15,Igoville
27460003,49.32,1.156,27460,R,RN 15,Igoville
27500001,49.3498483373,0.530896138584,27500,R,Avenue de l'Europe,PONT-AUDEMER
27500002,49.355,0.5,27500,R,Rue de l'Étang,PONT-AUDEMER
27500003,49.39,0.612,27500,R,RTE DE PONT AUDEMER,Bourneville SAINT CROIX
27500004,49.347,0.523,27500,R,Route de Bernay,PONT-AUDEMER
27500005,49.349,0.528,27500,R,7 RUE DU GENERAL KOENIG,Pont-Audemer
27520001,49.291,0.875,27520,R,300 Chemin Vautier,BOURGTHEROULDE-INFREVILLE
27540001,48.88013,1.45854,27540,R,17 Rue d'Ézy,IVRY-LA-BATAILLE
27550001,49.14717,0.7295,27550,R,16 Chaussée du Roy,Fontaine-la-Soret
27560001,49.225,0.497,27560,R,"210, rue de la Croix Vignon",LIEUREY
27600001,49.156,1.345,27600,R,"26, Avenue Jean Jaurès",GAILLON
27600002,49.1563768423,1.35443827284,27600,R,RN15,GAILLON
27600003,49.14759,1.33189,27600,R,ROUTE NATIONALE 15,SAINT-AUBIN-SUR-GAILLON
27600004,49.16106,1.33622,27600,R,RD 165/RD316 ROUTE DES ANDELYS,GAILLON
27600005,49.16643,1.30818,27600,R,15 Route Nationale 15,Sainte-Barbe-sur-Gaillon
27600006,49.16643,1.30818,27600,R,RN15,GAILLON
27610001,49.331,1.259,27610,R,Route de Pont Saint-Pierre,ROMILLY-SUR-ANDELLE
27620002,49.09375,1.60616,27620,R,ROUTE DE FOURGES,GASNY
27670001,49.29438,0.95139,27670,R,Route des Canadiens,Saint-Ouen-du-Tilleul
27670002,49.2967554375,0.91067733171,27670,R,RN313,LE BOSC-ROGER-EN-ROUMOIS
27670003,49.294,0.954,27670,R,18 RUE DES CANADIENS,Saint-Ouen-du-Tilleul
27670004,49.293374652981,0.9545709790208,27670,R,18 rue des canadiens,Saint-Ouen-du-Tilleul
27700001,49.2441711809,1.4081919423,27700,R,50 Avenue de la République,LES ANDELYS
27700003,49.24626,1.41541,27700,R,10 Avenue de la République,Les Andelys
27700004,49.24865,1.43769,27700,R,rue Planches,Les Andelys
27700005,49.246,1.415,27700,R,"10, AV.DE LA REPUBLIQUE",LES ANDELYS
27800001,49.199,0.716,27800,R,Rue des Martyres,BRIONNE
27800002,49.19411,0.71471,27800,R,65 Rue Saint-Denis,BRIONNE
27910001,49.413,1.366,27910,R,RUE DES CANADIENS,PERRIERS-SUR-ANDELLE
27930001,48.9570602407,0.9354535676,27190,R,13 AVENUE JEAN MOULIN,CONCHES-EN-OUCHE
27930002,49.015,1.174,27930,R,Route Nationnale 13,GUICHAINVILLE
27930003,49.04413,1.16068,27930,R,44 Avenue Aristide Briand,GRAVIGNY
27930005,49.06757,1.17164,27930,R,RN 154 Caër,Normanville
27930006,49.016066238200004,1.18906298377,27930,R,RN 13,LE VIEIL EVREUX
27930008,49.04415,1.16068,27930,R,44 BIS AVENUE ARISTIDE BRIAND,GRAVIGNY
27930009,48.99,1.158,27930,R,4 ROUTE D'ORLEANS,Angerville-la-Campagne
27940003,49.167,1.337,27940,R,"19, Rue Charles de Gaulle - Aubevoye",Le Val-d'Hazey
27950001,49.11,1.451,27950,R,RN 15,la chapelle de longueville
27950002,49.10324,1.45322,27950,R,Rue des Prés,SAINT-MARCEL
