id,nom,ouverture,fermeture,ferme,station_id
3,Mercredi,00.00,23.59,,37390002
4,Jeudi,00.00,23.59,,37390002
5,Vendredi,00.00,23.59,,37390002
6,Samedi,00.00,23.59,,37390002
7,Dimanche,00.00,23.59,,37390002
1,Lundi,,,1,37390003
2,Mardi,,,1,37390003
3,Mercredi,,,1,37390003
4,Jeudi,,,1,37390003
5,Vendredi,,,1,37390003
6,Samedi,,,1,37390003
7,Dimanche,,,1,37390003
1,Lundi,09.00,19.30,,37400002
2,Mardi,09.00,19.30,,37400002
3,Mercredi,09.00,19.30,,37400002
4,Jeudi,09.00,19.30,,37400002
5,Vendredi,09.00,20.00,,37400002
6,Samedi,09.00,19.30,,37400002
7,Dimanche,,,1,37400002
1,Lundi,01.00,01.00,1,37400004
2,Mardi,01.00,01.00,1,37400004
3,Mercredi,01.00,01.00,1,37400004
4,Jeudi,01.00,01.00,1,37400004
5,Vendredi,01.00,01.00,1,37400004
6,Samedi,01.00,01.00,1,37400004
7,Dimanche,01.00,01.00,1,37400004
1,Lundi,08.00,19.00,,37400006
2,Mardi,08.00,19.00,,37400006
3,Mercredi,08.00,19.00,,37400006
4,Jeudi,08.00,19.00,,37400006
5,Vendredi,08.00,19.00,,37400006
6,Samedi,09.00,19.00,,37400006
7,Dimanche,13.00,19.00,,37400006
1,Lundi,08.00,12.00,,37420002
2,Mardi,08.00,12.00,,37420002
3,Mercredi,08.00,12.00,,37420002
4,Jeudi,08.00,12.00,,37420002
5,Vendredi,08.00,12.00,,37420002
6,Samedi,,,1,37420002
7,Dimanche,,,1,37420002
1,Lundi,08.00,18.00,,37460001
2,Mardi,08.00,18.00,,37460001
3,Mercredi,08.00,18.00,,37460001
4,Jeudi,08.00,18.00,,37460001
5,Vendredi,08.00,18.00,,37460001
6,Samedi,,,1,37460001
7,Dimanche,,,1,37460001
1,Lundi,,,,37500001
2,Mardi,,,,37500001
3,Mercredi,,,,37500001
4,Jeudi,,,,37500001
5,Vendredi,,,,37500001
6,Samedi,,,,37500001
7,Dimanche,,,,37500001
1,Lundi,01.00,01.00,1,37510001
2,Mardi,01.00,01.00,1,37510001
3,Mercredi,01.00,01.00,1,37510001
4,Jeudi,01.00,01.00,1,37510001
5,Vendredi,01.00,01.00,1,37510001
6,Samedi,01.00,01.00,1,37510001
7,Dimanche,01.00,01.00,1,37510001
1,Lundi,,,,37520002
2,Mardi,,,,37520002
3,Mercredi,,,,37520002
4,Jeudi,,,,37520002
5,Vendredi,,,,37520002
6,Samedi,,,,37520002
7,Dimanche,,,,37520002
1,Lundi,,,,37530002
2,Mardi,,,,37530002
3,Mercredi,,,,37530002
4,Jeudi,,,,37530002
5,Vendredi,,,,37530002
6,Samedi,,,,37530002
7,Dimanche,,,,37530002
1,Lundi,07.30,19.30,,37540005
2,Mardi,07.30,19.30,,37540005
3,Mercredi,07.30,19.30,,37540005
4,Jeudi,07.30,19.30,,37540005
5,Vendredi,07.30,19.30,,37540005
6,Samedi,08.00,19.00,,37540005
7,Dimanche,00.00,23.59,,37540005
1,Lundi,,,,37550001
2,Mardi,,,,37550001
3,Mercredi,,,,37550001
4,Jeudi,,,,37550001
5,Vendredi,,,,37550001
6,Samedi,,,,37550001
7,Dimanche,,,,37550001
1,Lundi,09.00,12.30,,37600004
2,Mardi,09.00,12.30,,37600004
3,Mercredi,09.00,12.30,,37600004
4,Jeudi,09.00,12.30,,37600004
5,Vendredi,09.00,12.30,,37600004
6,Samedi,09.00,12.30,,37600004
7,Dimanche,,,,37600004
1,Lundi,07.30,19.00,,37600006
2,Mardi,07.30,19.00,,37600006
3,Mercredi,07.30,19.00,,37600006
4,Jeudi,07.30,19.00,,37600006
5,Vendredi,07.30,19.00,,37600006
6,Samedi,08.00,12.00,,37600006
7,Dimanche,,,1,37600006
1,Lundi,01.00,01.00,1,37600007
2,Mardi,01.00,01.00,1,37600007
3,Mercredi,01.00,01.00,1,37600007
4,Jeudi,01.00,01.00,1,37600007
5,Vendredi,01.00,01.00,1,37600007
6,Samedi,01.00,01.00,1,37600007
7,Dimanche,01.00,01.00,1,37600007
1,Lundi,,,,37700001
2,Mardi,,,,37700001
3,Mercredi,,,,37700001
4,Jeudi,,,,37700001
5,Vendredi,,,,37700001
6,Samedi,,,,37700001
7,Dimanche,,,,37700001
1,Lundi,09.00,19.00,,37700004
2,Mardi,09.00,19.00,,37700004
3,Mercredi,09.00,19.00,,37700004
4,Jeudi,09.00,19.00,,37700004
5,Vendredi,09.00,19.00,,37700004
6,Samedi,09.00,19.00,,37700004
7,Dimanche,,,1,37700004
1,Lundi,06.30,21.30,,37700011
2,Mardi,06.30,21.30,,37700011
3,Mercredi,06.30,21.30,,37700011
4,Jeudi,06.30,21.30,,37700011
5,Vendredi,06.30,21.30,,37700011
6,Samedi,07.00,21.00,,37700011
7,Dimanche,08.00,20.00,,37700011
1,Lundi,06.30,21.30,,37700012
2,Mardi,06.30,21.30,,37700012
3,Mercredi,06.30,21.30,,37700012
4,Jeudi,06.30,21.30,,37700012
5,Vendredi,06.30,21.30,,37700012
6,Samedi,07.00,21.00,,37700012
7,Dimanche,08.00,20.00,,37700012
1,Lundi,01.00,01.00,1,37800004
2,Mardi,01.00,01.00,1,37800004
3,Mercredi,01.00,01.00,1,37800004
4,Jeudi,01.00,01.00,1,37800004
5,Vendredi,01.00,01.00,1,37800004
6,Samedi,,,1,37800004
7,Dimanche,,,1,37800004
1,Lundi,09.00,19.30,,37800005
2,Mardi,09.00,19.30,,37800005
3,Mercredi,09.00,19.30,,37800005
4,Jeudi,09.00,19.30,,37800005
5,Vendredi,09.00,19.30,,37800005
6,Samedi,09.00,19.30,,37800005
7,Dimanche,09.30,12.30,,37800005
1,Lundi,,,,37800006
2,Mardi,,,,37800006
3,Mercredi,,,,37800006
4,Jeudi,,,,37800006
5,Vendredi,,,,37800006
6,Samedi,,,,37800006
7,Dimanche,,,,37800006
1,Lundi,00.00,23.59,,37800008
2,Mardi,00.00,23.59,,37800008
3,Mercredi,00.00,23.59,,37800008
4,Jeudi,00.00,23.59,,37800008
5,Vendredi,00.00,23.59,,37800008
6,Samedi,00.00,23.59,,37800008
7,Dimanche,00.00,23.59,,37800008
1,Lundi,,,,38000015
2,Mardi,,,,38000015
3,Mercredi,,,,38000015
4,Jeudi,,,,38000015
5,Vendredi,,,,38000015
6,Samedi,,,,38000015
7,Dimanche,,,,38000015
1,Lundi,,,,38000016
2,Mardi,,,,38000016
3,Mercredi,,,,38000016
4,Jeudi,,,,38000016
5,Vendredi,,,,38000016
6,Samedi,,,,38000016
7,Dimanche,,,,38000016
1,Lundi,,,,38070001
2,Mardi,,,,38070001
3,Mercredi,,,,38070001
4,Jeudi,,,,38070001
5,Vendredi,,,,38070001
6,Samedi,,,,38070001
7,Dimanche,,,,38070001
1,Lundi,,,,38080003
2,Mardi,,,,38080003
3,Mercredi,,,,38080003
4,Jeudi,,,,38080003
5,Vendredi,,,,38080003
6,Samedi,,,,38080003
7,Dimanche,,,,38080003
1,Lundi,,,,38080006
2,Mardi,,,,38080006
3,Mercredi,,,,38080006
4,Jeudi,,,,38080006
5,Vendredi,,,,38080006
6,Samedi,,,,38080006
7,Dimanche,,,,38080006
1,Lundi,01.00,01.00,1,38080007
2,Mardi,01.00,01.00,1,38080007
3,Mercredi,01.00,01.00,1,38080007
4,Jeudi,01.00,01.00,1,38080007
5,Vendredi,01.00,01.00,1,38080007
6,Samedi,01.00,01.00,1,38080007
7,Dimanche,01.00,01.00,1,38080007
1,Lundi,06.30,19.00,,38090004
2,Mardi,06.30,19.00,,38090004
3,Mercredi,06.30,19.00,,38090004
4,Jeudi,06.30,19.00,,38090004
5,Vendredi,06.30,19.00,,38090004
6,Samedi,06.30,13.00,,38090004
7,Dimanche,,,1,38090004
1,Lundi,01.00,01.00,1,38090005
2,Mardi,01.00,01.00,1,38090005
3,Mercredi,01.00,01.00,1,38090005
4,Jeudi,01.00,01.00,1,38090005
5,Vendredi,01.00,01.00,1,38090005
6,Samedi,01.00,01.00,1,38090005
7,Dimanche,01.00,01.00,1,38090005
1,Lundi,,,,38100003
2,Mardi,,,,38100003
3,Mercredi,,,,38100003
4,Jeudi,,,,38100003
5,Vendredi,,,,38100003
6,Samedi,,,,38100003
7,Dimanche,,,,38100003
1,Lundi,06.30,20.30,,38100008
2,Mardi,06.30,20.30,,38100008
3,Mercredi,06.30,20.30,,38100008
4,Jeudi,06.30,20.30,,38100008
5,Vendredi,06.30,20.30,,38100008
6,Samedi,06.30,20.30,,38100008
7,Dimanche,07.00,20.00,,38100008
1,Lundi,07.00,19.30,,38100012
2,Mardi,07.00,19.00,,38100012
3,Mercredi,07.00,19.30,,38100012
4,Jeudi,07.00,19.30,,38100012
5,Vendredi,07.00,19.30,,38100012
6,Samedi,07.00,19.30,,38100012
7,Dimanche,08.00,19.30,,38100012
1,Lundi,,,,38100013
2,Mardi,,,,38100013
3,Mercredi,,,,38100013
4,Jeudi,,,,38100013
5,Vendredi,,,,38100013
6,Samedi,,,,38100013
7,Dimanche,,,,38100013
1,Lundi,06.30,19.30,,38100015
2,Mardi,06.30,20.30,,38100015
3,Mercredi,06.30,20.30,,38100015
4,Jeudi,06.30,20.30,,38100015
5,Vendredi,06.30,20.30,,38100015
6,Samedi,06.30,20.30,,38100015
7,Dimanche,06.30,20.00,,38100015
1,Lundi,,,,38110001
2,Mardi,,,,38110001
3,Mercredi,,,,38110001
4,Jeudi,,,,38110001
5,Vendredi,,,,38110001
6,Samedi,,,,38110001
7,Dimanche,,,,38110001
1,Lundi,,,,38110002
2,Mardi,,,,38110002
3,Mercredi,,,,38110002
4,Jeudi,,,,38110002
5,Vendredi,,,,38110002
6,Samedi,,,,38110002
7,Dimanche,,,,38110002
1,Lundi,08.30,11.30,,38110004
2,Mardi,08.30,11.30,,38110004
3,Mercredi,08.30,11.30,,38110004
4,Jeudi,08.30,11.30,,38110004
5,Vendredi,08.30,11.30,,38110004
6,Samedi,08.30,11.30,,38110004
7,Dimanche,,,1,38110004
1,Lundi,00.00,00.00,,38110006
2,Mardi,00.00,00.00,,38110006
3,Mercredi,00.00,00.00,,38110006
4,Jeudi,00.00,00.00,,38110006
5,Vendredi,00.00,00.00,,38110006
6,Samedi,00.00,00.00,,38110006
7,Dimanche,00.00,00.00,,38110006
1,Lundi,,,,38120001
2,Mardi,,,,38120001
3,Mercredi,,,,38120001
4,Jeudi,,,,38120001
5,Vendredi,,,,38120001
6,Samedi,,,,38120001
7,Dimanche,,,,38120001
1,Lundi,01.00,01.00,1,38120002
2,Mardi,01.00,01.00,1,38120002
3,Mercredi,01.00,01.00,1,38120002
4,Jeudi,01.00,01.00,1,38120002
5,Vendredi,01.00,01.00,1,38120002
6,Samedi,01.00,01.00,1,38120002
7,Dimanche,01.00,01.00,1,38120002
1,Lundi,,,,38130002
2,Mardi,,,,38130002
3,Mercredi,,,,38130002
4,Jeudi,,,,38130002
5,Vendredi,,,,38130002
6,Samedi,,,,38130002
7,Dimanche,,,,38130002
1,Lundi,,,,38140001
2,Mardi,,,,38140001
3,Mercredi,,,,38140001
4,Jeudi,,,,38140001
5,Vendredi,,,,38140001
6,Samedi,,,,38140001
7,Dimanche,,,,38140001
1,Lundi,,,,38140005
2,Mardi,,,,38140005
3,Mercredi,,,,38140005
4,Jeudi,,,,38140005
5,Vendredi,,,,38140005
6,Samedi,,,,38140005
7,Dimanche,,,,38140005
1,Lundi,00.00,23.59,,38140009
2,Mardi,00.00,23.59,,38140009
3,Mercredi,00.00,23.59,,38140009
4,Jeudi,00.00,23.59,,38140009
5,Vendredi,00.00,23.59,,38140009
6,Samedi,00.00,23.59,,38140009
7,Dimanche,00.00,23.59,,38140009
1,Lundi,08.00,19.00,,38142001
2,Mardi,08.00,19.00,,38142001
3,Mercredi,08.00,12.00,,38142001
4,Jeudi,08.00,19.00,,38142001
5,Vendredi,08.00,19.00,,38142001
6,Samedi,08.00,19.00,,38142001
7,Dimanche,08.00,12.00,,38142001
1,Lundi,,,,38150001
2,Mardi,,,,38150001
3,Mercredi,,,,38150001
4,Jeudi,,,,38150001
5,Vendredi,,,,38150001
6,Samedi,,,,38150001
7,Dimanche,,,,38150001
1,Lundi,06.00,18.00,,38150010
2,Mardi,06.00,18.00,,38150010
3,Mercredi,06.00,18.00,,38150010
4,Jeudi,06.00,18.00,,38150010
5,Vendredi,06.00,18.00,,38150010
6,Samedi,08.00,18.00,,38150010
7,Dimanche,,,1,38150010
1,Lundi,,,,38150011
2,Mardi,,,,38150011
3,Mercredi,,,,38150011
4,Jeudi,,,,38150011
5,Vendredi,,,,38150011
6,Samedi,,,,38150011
7,Dimanche,,,,38150011
1,Lundi,,,,38160002
2,Mardi,,,,38160002
3,Mercredi,,,,38160002
4,Jeudi,,,,38160002
5,Vendredi,,,,38160002
6,Samedi,,,,38160002
7,Dimanche,,,,38160002
1,Lundi,,,,38160003
2,Mardi,,,,38160003
3,Mercredi,,,,38160003
4,Jeudi,,,,38160003
5,Vendredi,,,,38160003
6,Samedi,,,,38160003
7,Dimanche,,,,38160003
1,Lundi,06.00,20.00,,38160006
2,Mardi,06.00,20.00,,38160006
3,Mercredi,06.00,20.00,,38160006
4,Jeudi,06.00,20.00,,38160006
5,Vendredi,06.00,20.00,,38160006
6,Samedi,06.00,20.00,,38160006
7,Dimanche,06.00,20.00,,38160006
1,Lundi,01.00,01.00,1,38180001
2,Mardi,01.00,01.00,1,38180001
3,Mercredi,01.00,01.00,1,38180001
4,Jeudi,01.00,01.00,1,38180001
5,Vendredi,01.00,01.00,1,38180001
6,Samedi,,,,38180001
7,Dimanche,01.00,01.00,1,38180001
1,Lundi,,,,38190001
2,Mardi,,,,38190001
3,Mercredi,,,,38190001
4,Jeudi,,,,38190001
5,Vendredi,,,,38190001
6,Samedi,,,,38190001
7,Dimanche,,,,38190001
1,Lundi,,,,38190004
2,Mardi,,,,38190004
3,Mercredi,,,,38190004
4,Jeudi,,,,38190004
5,Vendredi,,,,38190004
6,Samedi,,,,38190004
7,Dimanche,,,,38190004
1,Lundi,10.30,12.00,,38200003
2,Mardi,10.30,12.00,,38200003
3,Mercredi,10.30,12.00,,38200003
4,Jeudi,10.30,12.00,,38200003
5,Vendredi,10.30,12.00,,38200003
6,Samedi,10.30,12.00,,38200003
7,Dimanche,,,,38200003
1,Lundi,,,,38200007
2,Mardi,,,,38200007
3,Mercredi,,,,38200007
4,Jeudi,,,,38200007
5,Vendredi,,,,38200007
6,Samedi,,,,38200007
7,Dimanche,,,,38200007
1,Lundi,06.30,20.00,,38200014
2,Mardi,06.30,20.00,,38200014
3,Mercredi,06.30,20.00,,38200014
4,Jeudi,06.30,20.00,,38200014
5,Vendredi,06.30,20.00,,38200014
6,Samedi,07.00,20.00,,38200014
7,Dimanche,08.00,20.00,,38200014
1,Lundi,,,,38200017
2,Mardi,,,,38200017
3,Mercredi,,,,38200017
4,Jeudi,,,,38200017
5,Vendredi,,,,38200017
6,Samedi,,,,38200017
7,Dimanche,,,,38200017
1,Lundi,06.00,21.00,,38200018
2,Mardi,06.00,21.00,,38200018
3,Mercredi,06.00,21.00,,38200018
4,Jeudi,06.00,21.00,,38200018
5,Vendredi,06.00,21.00,,38200018
6,Samedi,07.00,21.00,,38200018
7,Dimanche,07.00,21.00,,38200018
1,Lundi,01.00,01.00,1,38200019
2,Mardi,01.00,01.00,1,38200019
3,Mercredi,01.00,01.00,1,38200019
4,Jeudi,01.00,01.00,1,38200019
5,Vendredi,01.00,01.00,1,38200019
6,Samedi,01.00,01.00,1,38200019
7,Dimanche,01.00,01.00,1,38200019
1,Lundi,01.00,01.00,1,38210001
2,Mardi,01.00,01.00,1,38210001
3,Mercredi,01.00,01.00,1,38210001
4,Jeudi,01.00,01.00,1,38210001
5,Vendredi,01.00,01.00,1,38210001
6,Samedi,01.00,01.00,1,38210001
7,Dimanche,01.00,01.00,1,38210001
1,Lundi,06.30,20.00,,38210003
2,Mardi,06.30,20.00,,38210003
3,Mercredi,06.30,20.00,,38210003
4,Jeudi,06.30,20.00,,38210003
5,Vendredi,06.30,20.00,,38210003
6,Samedi,07.00,20.00,,38210003
7,Dimanche,07.00,12.00,,38210003
1,Lundi,,,,38220001
2,Mardi,,,,38220001
3,Mercredi,,,,38220001
4,Jeudi,,,,38220001
5,Vendredi,,,,38220001
6,Samedi,,,,38220001
7,Dimanche,,,,38220001
1,Lundi,06.00,22.00,,38220002
2,Mardi,06.00,22.00,,38220002
3,Mercredi,06.00,22.00,,38220002
4,Jeudi,06.00,22.00,,38220002
5,Vendredi,06.00,22.00,,38220002
6,Samedi,06.00,22.00,,38220002
7,Dimanche,07.00,22.00,,38220002
1,Lundi,,,,38220003
2,Mardi,,,,38220003
3,Mercredi,,,,38220003
4,Jeudi,,,,38220003
5,Vendredi,,,,38220003
6,Samedi,,,,38220003
7,Dimanche,,,,38220003
1,Lundi,,,,38230001
2,Mardi,,,,38230001
3,Mercredi,,,,38230001
4,Jeudi,,,,38230001
5,Vendredi,,,,38230001
6,Samedi,,,,38230001
7,Dimanche,,,,38230001
1,Lundi,07.00,19.15,,38230002
2,Mardi,07.00,19.15,,38230002
3,Mercredi,07.00,19.15,,38230002
4,Jeudi,07.00,19.15,,38230002
5,Vendredi,07.00,19.15,,38230002
6,Samedi,07.30,13.00,,38230002
7,Dimanche,,,1,38230002
1,Lundi,,,,38230003
2,Mardi,,,,38230003
3,Mercredi,,,,38230003
4,Jeudi,,,,38230003
5,Vendredi,,,,38230003
6,Samedi,,,,38230003
7,Dimanche,,,,38230003
1,Lundi,08.30,20.00,,38230005
2,Mardi,08.30,20.00,,38230005
3,Mercredi,08.30,20.00,,38230005
4,Jeudi,08.30,20.00,,38230005
5,Vendredi,08.30,20.00,,38230005
6,Samedi,08.30,20.00,,38230005
7,Dimanche,09.00,12.30,,38230005
1,Lundi,,,,38240001
2,Mardi,,,,38240001
3,Mercredi,,,,38240001
4,Jeudi,,,,38240001
5,Vendredi,,,,38240001
6,Samedi,,,,38240001
7,Dimanche,,,,38240001
1,Lundi,,,,38240003
2,Mardi,,,,38240003
3,Mercredi,,,,38240003
4,Jeudi,,,,38240003
5,Vendredi,,,,38240003
6,Samedi,,,,38240003
7,Dimanche,,,,38240003
1,Lundi,06.00,22.00,,38240006
2,Mardi,06.00,22.00,,38240006
3,Mercredi,06.00,22.00,,38240006
4,Jeudi,06.00,22.00,,38240006
5,Vendredi,06.00,22.00,,38240006
6,Samedi,07.00,21.00,,38240006
7,Dimanche,07.00,21.00,,38240006
1,Lundi,08.45,12.45,,38250002
2,Mardi,08.45,12.45,,38250002
3,Mercredi,08.45,12.45,,38250002
4,Jeudi,08.45,12.45,,38250002
5,Vendredi,08.45,19.30,,38250002
6,Samedi,08.45,19.30,,38250002
7,Dimanche,,,1,38250002
1,Lundi,08.00,12.00,,38250003
2,Mardi,08.00,12.00,,38250003
3,Mercredi,08.00,12.00,,38250003
4,Jeudi,08.00,12.00,,38250003
5,Vendredi,08.00,12.00,,38250003
6,Samedi,,,1,38250003
7,Dimanche,,,1,38250003
1,Lundi,06.00,19.00,,38260002
2,Mardi,06.00,19.00,,38260002
3,Mercredi,06.00,19.00,,38260002
4,Jeudi,06.00,19.00,,38260002
5,Vendredi,06.00,19.00,,38260002
6,Samedi,07.30,19.00,,38260002
7,Dimanche,07.30,19.00,,38260002
1,Lundi,06.00,18.45,,38260003
2,Mardi,06.00,18.45,,38260003
3,Mercredi,06.00,18.45,,38260003
4,Jeudi,06.00,18.45,,38260003
5,Vendredi,06.00,18.45,,38260003
6,Samedi,08.00,18.00,,38260003
7,Dimanche,09.00,13.00,,38260003
1,Lundi,06.30,19.00,,38260004
2,Mardi,06.30,19.00,,38260004
3,Mercredi,06.30,19.00,,38260004
4,Jeudi,06.30,19.00,,38260004
5,Vendredi,06.30,19.00,,38260004
6,Samedi,08.00,19.00,,38260004
7,Dimanche,08.00,13.00,,38260004
1,Lundi,,,,38260007
2,Mardi,,,,38260007
3,Mercredi,,,,38260007
4,Jeudi,,,,38260007
5,Vendredi,,,,38260007
6,Samedi,,,,38260007
7,Dimanche,,,,38260007
1,Lundi,06.00,12.00,,38260008
2,Mardi,06.00,12.00,,38260008
3,Mercredi,06.00,12.00,,38260008
4,Jeudi,06.00,12.00,,38260008
5,Vendredi,06.00,12.00,,38260008
6,Samedi,07.00,12.00,,38260008
7,Dimanche,,,1,38260008
1,Lundi,,,,38270002
2,Mardi,,,,38270002
3,Mercredi,,,,38270002
4,Jeudi,,,,38270002
5,Vendredi,,,,38270002
6,Samedi,,,,38270002
7,Dimanche,,,,38270002
1,Lundi,,,,38270003
2,Mardi,,,,38270003
3,Mercredi,,,,38270003
4,Jeudi,,,,38270003
5,Vendredi,,,,38270003
6,Samedi,,,,38270003
7,Dimanche,,,,38270003
1,Lundi,08.30,19.30,,38270005
2,Mardi,08.30,19.30,,38270005
3,Mercredi,08.30,19.30,,38270005
4,Jeudi,08.30,19.30,,38270005
5,Vendredi,08.30,19.30,,38270005
6,Samedi,08.30,19.30,,38270005
7,Dimanche,09.00,12.00,,38270005
1,Lundi,,,,38280001
2,Mardi,,,,38280001
3,Mercredi,,,,38280001
4,Jeudi,,,,38280001
5,Vendredi,,,,38280001
6,Samedi,,,,38280001
7,Dimanche,,,,38280001
1,Lundi,,,,38290003
2,Mardi,,,,38290003
3,Mercredi,,,,38290003
4,Jeudi,,,,38290003
5,Vendredi,,,,38290003
6,Samedi,,,,38290003
7,Dimanche,,,,38290003
1,Lundi,07.00,19.00,,38290006
2,Mardi,07.00,19.00,,38290006
3,Mercredi,07.00,19.00,,38290006
4,Jeudi,07.00,19.00,,38290006
5,Vendredi,07.00,19.00,,38290006
6,Samedi,08.00,12.30,,38290006
7,Dimanche,08.00,12.30,,38290006
1,Lundi,01.00,01.00,1,38300001
2,Mardi,01.00,01.00,1,38300001
3,Mercredi,01.00,01.00,1,38300001
4,Jeudi,01.00,01.00,1,38300001
5,Vendredi,01.00,01.00,1,38300001
6,Samedi,01.00,01.00,1,38300001
7,Dimanche,01.00,01.00,1,38300001
1,Lundi,,,,38300004
2,Mardi,,,,38300004
3,Mercredi,,,,38300004
4,Jeudi,,,,38300004
5,Vendredi,,,,38300004
6,Samedi,,,,38300004
7,Dimanche,,,,38300004
1,Lundi,09.00,19.00,,38300008
2,Mardi,09.00,19.00,,38300008
3,Mercredi,09.00,19.00,,38300008
4,Jeudi,09.00,19.00,,38300008
5,Vendredi,09.00,19.00,,38300008
6,Samedi,09.00,19.00,,38300008
7,Dimanche,,,1,38300008
1,Lundi,00.00,23.59,,38300009
2,Mardi,00.00,23.59,,38300009
3,Mercredi,00.00,23.59,,38300009
4,Jeudi,00.00,23.59,,38300009
5,Vendredi,00.00,23.59,,38300009
6,Samedi,00.00,23.59,,38300009
7,Dimanche,00.00,23.59,,38300009
1,Lundi,06.00,12.00,,38300017
2,Mardi,06.00,12.00,,38300017
3,Mercredi,06.00,12.00,,38300017
4,Jeudi,06.00,12.00,,38300017
5,Vendredi,06.00,12.00,,38300017
6,Samedi,06.00,12.00,,38300017
7,Dimanche,07.00,12.00,,38300017
1,Lundi,01.00,01.00,1,38300020
2,Mardi,01.00,01.00,1,38300020
3,Mercredi,01.00,01.00,1,38300020
4,Jeudi,01.00,01.00,1,38300020
5,Vendredi,01.00,01.00,1,38300020
6,Samedi,01.00,01.00,1,38300020
7,Dimanche,01.00,01.00,1,38300020
1,Lundi,00.00,23.59,,38300021
2,Mardi,00.00,23.59,,38300021
3,Mercredi,00.00,23.59,,38300021
4,Jeudi,00.00,23.59,,38300021
5,Vendredi,00.00,23.59,,38300021
6,Samedi,00.00,23.59,,38300021
7,Dimanche,00.00,23.59,,38300021
1,Lundi,,,,38300022
2,Mardi,,,,38300022
3,Mercredi,,,,38300022
4,Jeudi,,,,38300022
5,Vendredi,,,,38300022
6,Samedi,,,,38300022
7,Dimanche,,,,38300022
1,Lundi,06.00,20.00,,38300023
2,Mardi,06.00,20.00,,38300023
3,Mercredi,06.00,20.00,,38300023
4,Jeudi,06.00,20.00,,38300023
5,Vendredi,06.00,20.00,,38300023
6,Samedi,06.00,20.00,,38300023
7,Dimanche,07.00,20.00,,38300023
1,Lundi,07.30,12.00,,38300024
2,Mardi,07.30,12.00,,38300024
3,Mercredi,07.30,12.00,,38300024
4,Jeudi,07.30,12.00,,38300024
5,Vendredi,07.30,12.00,,38300024
6,Samedi,09.00,12.00,,38300024
7,Dimanche,,,1,38300024
1,Lundi,07.00,19.30,,38307001
2,Mardi,07.00,19.30,,38307001
3,Mercredi,07.00,19.30,,38307001
4,Jeudi,07.00,19.30,,38307001
5,Vendredi,07.00,19.30,,38307001
6,Samedi,,,1,38307001
7,Dimanche,,,1,38307001
1,Lundi,,,,38320002
2,Mardi,,,,38320002
3,Mercredi,,,,38320002
4,Jeudi,,,,38320002
5,Vendredi,,,,38320002
6,Samedi,,,,38320002
7,Dimanche,,,,38320002
1,Lundi,07.00,19.45,,38320003
2,Mardi,07.00,19.45,,38320003
3,Mercredi,07.00,19.45,,38320003
4,Jeudi,07.00,19.45,,38320003
5,Vendredi,07.00,19.45,,38320003
6,Samedi,07.30,19.30,,38320003
7,Dimanche,07.30,19.30,,38320003
1,Lundi,,,,38320006
2,Mardi,,,,38320006
3,Mercredi,,,,38320006
4,Jeudi,,,,38320006
5,Vendredi,,,,38320006
6,Samedi,,,,38320006
7,Dimanche,,,,38320006
1,Lundi,,,,38330002
2,Mardi,,,,38330002
3,Mercredi,,,,38330002
4,Jeudi,,,,38330002
5,Vendredi,,,,38330002
6,Samedi,,,,38330002
7,Dimanche,,,,38330002
1,Lundi,,,,38330004
2,Mardi,,,,38330004
3,Mercredi,,,,38330004
4,Jeudi,,,,38330004
5,Vendredi,,,,38330004
6,Samedi,,,,38330004
7,Dimanche,,,,38330004
1,Lundi,00.00,00.00,,38330005
2,Mardi,00.00,00.00,,38330005
3,Mercredi,00.00,00.00,,38330005
4,Jeudi,00.00,00.00,,38330005
5,Vendredi,00.00,00.00,,38330005
6,Samedi,00.00,00.00,,38330005
7,Dimanche,00.00,00.00,,38330005
1,Lundi,00.00,23.59,,38330006
2,Mardi,00.00,23.59,,38330006
3,Mercredi,00.00,23.59,,38330006
4,Jeudi,00.00,23.59,,38330006
5,Vendredi,00.00,23.59,,38330006
6,Samedi,00.00,23.59,,38330006
7,Dimanche,00.00,23.59,,38330006
1,Lundi,06.00,20.00,,38340006
2,Mardi,06.00,20.00,,38340006
3,Mercredi,06.00,20.00,,38340006
4,Jeudi,06.00,20.00,,38340006
5,Vendredi,06.00,20.00,,38340006
6,Samedi,06.00,20.00,,38340006
7,Dimanche,08.00,20.00,,38340006
1,Lundi,01.00,01.00,1,38340010
2,Mardi,01.00,01.00,1,38340010
3,Mercredi,01.00,01.00,1,38340010
4,Jeudi,01.00,01.00,1,38340010
5,Vendredi,01.00,01.00,1,38340010
6,Samedi,01.00,01.00,1,38340010
7,Dimanche,01.00,01.00,1,38340010
1,Lundi,,,,38340011
2,Mardi,,,,38340011
3,Mercredi,,,,38340011
4,Jeudi,,,,38340011
5,Vendredi,,,,38340011
6,Samedi,,,,38340011
7,Dimanche,,,,38340011
1,Lundi,06.00,21.00,,38340012
2,Mardi,06.00,21.00,,38340012
3,Mercredi,06.00,21.00,,38340012
4,Jeudi,06.00,21.00,,38340012
5,Vendredi,06.00,21.00,,38340012
6,Samedi,07.00,21.00,,38340012
7,Dimanche,07.00,21.00,,38340012
1,Lundi,06.00,21.00,,38340013
2,Mardi,06.00,21.00,,38340013
3,Mercredi,06.00,21.00,,38340013
4,Jeudi,06.00,21.00,,38340013
5,Vendredi,06.00,21.00,,38340013
6,Samedi,07.00,21.00,,38340013
