service,station_id
DAB (Distributeur automatique de billets),73190001
Toilettes publiques,73190002
Douches,73190002
Boutique alimentaire,73190002
Boutique non alimentaire,73190002
Restauration à emporter,73190002
Restauration sur place,73190002
Station de gonflage,73190002
Carburant additivé,73190002
Piste poids lourds,73190002
Espace bébé,73190002
Bornes électriques,73190002
Station de gonflage,73200001
"Vente de gaz domestique (Butane, Propane)",73200001
DAB (Distributeur automatique de billets),73200001
Relais colis,73200002
Boutique alimentaire,73200002
Bar,73200002
Station de gonflage,73200002
Location de véhicule,73200002
Automate CB 24/24,73200002
DAB (Distributeur automatique de billets),73200002
Station de gonflage,73200003
Automate CB 24/24,73200003
DAB (Distributeur automatique de billets),73200003
Toilettes publiques,73200004
Boutique alimentaire,73200004
Boutique non alimentaire,73200004
Station de gonflage,73200004
Carburant additivé,73200004
Lavage automatique,73200004
"Vente de gaz domestique (Butane, Propane)",73200004
DAB (Distributeur automatique de billets),73200004
Relais colis,73200005
Boutique alimentaire,73200005
Station de gonflage,73200005
Location de véhicule,73200005
Piste poids lourds,73200005
"Vente de gaz domestique (Butane, Propane)",73200005
DAB (Distributeur automatique de billets),73200005
Boutique alimentaire,73200006
Station de gonflage,73200006
Carburant additivé,73200006
Lavage automatique,73200006
"Vente de gaz domestique (Butane, Propane)",73200006
DAB (Distributeur automatique de billets),73200006
Toilettes publiques,73202001
Boutique alimentaire,73202001
Boutique non alimentaire,73202001
Restauration à emporter,73202001
Bar,73202001
Station de gonflage,73202001
Carburant additivé,73202001
Location de véhicule,73202001
Lavage automatique,73202001
Espace bébé,73202001
Services réparation / entretien,73202001
Bornes électriques,73202001
Vente d'additifs carburants,73202001
Wifi,73202001
Automate CB 24/24,73202001
Carburant additivé,73204001
Lavage automatique,73204001
"Vente de gaz domestique (Butane, Propane)",73204001
DAB (Distributeur automatique de billets),73204001
Toilettes publiques,73210001
Relais colis,73210001
Boutique alimentaire,73210001
Boutique non alimentaire,73210001
Station de gonflage,73210001
Carburant additivé,73210001
Piste poids lourds,73210001
Services réparation / entretien,73210001
"Vente de gaz domestique (Butane, Propane)",73210001
DAB (Distributeur automatique de billets),73210001
Laverie,73220002
Relais colis,73220002
Boutique alimentaire,73220002
Location de véhicule,73220002
"Vente de gaz domestique (Butane, Propane)",73220002
Automate CB 24/24,73220002
DAB (Distributeur automatique de billets),73220002
Boutique alimentaire,73230001
Boutique non alimentaire,73230001
Vente de fioul domestique,73230001
Station de gonflage,73230001
Carburant additivé,73230001
Piste poids lourds,73230001
Lavage automatique,73230001
Lavage manuel,73230001
Services réparation / entretien,73230001
"Vente de gaz domestique (Butane, Propane)",73230001
DAB (Distributeur automatique de billets),73230001
Boutique alimentaire,73240001
Boutique non alimentaire,73240001
Vente de fioul domestique,73240001
Vente de pétrole lampant,73240001
Carburant additivé,73240001
Piste poids lourds,73240001
Lavage manuel,73240001
"Vente de gaz domestique (Butane, Propane)",73240001
DAB (Distributeur automatique de billets),73240001
Station de gonflage,73250001
Piste poids lourds,73250001
Lavage manuel,73250001
"Vente de gaz domestique (Butane, Propane)",73250001
DAB (Distributeur automatique de billets),73250001
Toilettes publiques,73260001
Laverie,73260001
Relais colis,73260001
Boutique alimentaire,73260001
Restauration à emporter,73260001
Bar,73260001
Vente de pétrole lampant,73260001
Station de gonflage,73260001
Aire de camping-cars,73260001
Location de véhicule,73260001
Piste poids lourds,73260001
Lavage manuel,73260001
Services réparation / entretien,73260001
"Vente de gaz domestique (Butane, Propane)",73260001
DAB (Distributeur automatique de billets),73260001
Laverie,73270001
Station de gonflage,73270001
Lavage manuel,73270001
"Vente de gaz domestique (Butane, Propane)",73270001
Automate CB 24/24,73270001
Vente de pétrole lampant,73290001
Station de gonflage,73290001
Location de véhicule,73290001
"Vente de gaz domestique (Butane, Propane)",73290001
DAB (Distributeur automatique de billets),73290001
Toilettes publiques,73290003
Boutique alimentaire,73290003
Station de gonflage,73290003
Carburant additivé,73290003
Lavage automatique,73290003
"Vente de gaz domestique (Butane, Propane)",73290003
Toilettes publiques,73290007
Boutique alimentaire,73290007
Station de gonflage,73290007
Carburant additivé,73290007
Piste poids lourds,73290007
"Vente de gaz domestique (Butane, Propane)",73290007
Laverie,73300001
Relais colis,73300001
Location de véhicule,73300001
"Vente de gaz domestique (Butane, Propane)",73300001
Vente d'additifs carburants,73300001
Automate CB 24/24,73300001
DAB (Distributeur automatique de billets),73300001
Boutique alimentaire,73300002
Piste poids lourds,73300002
Lavage automatique,73300002
Lavage manuel,73300002
Lavage automatique,73300004
"Vente de gaz domestique (Butane, Propane)",73300004
DAB (Distributeur automatique de billets),73300004
Toilettes publiques,73300005
Boutique non alimentaire,73300005
Station de gonflage,73300005
DAB (Distributeur automatique de billets),73300005
Toilettes publiques,73310002
Boutique alimentaire,73310002
Location de véhicule,73310002
Piste poids lourds,73310002
"Vente de gaz domestique (Butane, Propane)",73310002
DAB (Distributeur automatique de billets),73310002
DAB (Distributeur automatique de billets),73320002
Laverie,73330001
Relais colis,73330001
Vente de pétrole lampant,73330001
Station de gonflage,73330001
Location de véhicule,73330001
Piste poids lourds,73330001
Lavage automatique,73330001
Lavage manuel,73330001
"Vente de gaz domestique (Butane, Propane)",73330001
Bornes électriques,73330001
Automate CB 24/24,73330001
DAB (Distributeur automatique de billets),73330001
"Vente de gaz domestique (Butane, Propane)",73330002
DAB (Distributeur automatique de billets),73330002
Relais colis,73340001
Vente de fioul domestique,73340001
Carburant additivé,73340001
"Vente de gaz domestique (Butane, Propane)",73340001
Vente d'additifs carburants,73340001
Automate CB 24/24,73340001
Piste poids lourds,73340002
Automate CB 24/24,73340002
Toilettes publiques,73370001
Boutique non alimentaire,73370001
Vente de fioul domestique,73370001
Services réparation / entretien,73370001
"Vente de gaz domestique (Butane, Propane)",73370001
Vente d'additifs carburants,73370001
Toilettes publiques,73390007
Douches,73390007
Boutique alimentaire,73390007
Station de gonflage,73390007
Carburant additivé,73390007
Espace bébé,73390007
Toilettes publiques,73390008
Douches,73390008
Boutique alimentaire,73390008
Boutique non alimentaire,73390008
Restauration à emporter,73390008
Restauration sur place,73390008
Bar,73390008
Station de gonflage,73390008
Carburant additivé,73390008
Aire de camping-cars,73390008
Piste poids lourds,73390008
Espace bébé,73390008
Wifi,73390008
Relais colis,73400001
Boutique alimentaire,73400001
Boutique non alimentaire,73400001
Restauration à emporter,73400001
Vente de fioul domestique,73400001
Station de gonflage,73400001
Carburant additivé,73400001
Piste poids lourds,73400001
"Vente de gaz domestique (Butane, Propane)",73400001
Vente d'additifs carburants,73400001
Automate CB 24/24,73400001
Vente de fioul domestique,73400002
Carburant additivé,73400002
"Vente de gaz domestique (Butane, Propane)",73400002
DAB (Distributeur automatique de billets),73400002
Location de véhicule,73400003
"Vente de gaz domestique (Butane, Propane)",73400003
DAB (Distributeur automatique de billets),73400003
Piste poids lourds,73400004
DAB (Distributeur automatique de billets),73400004
Piste poids lourds,73400005
Automate CB 24/24,73400005
Toilettes publiques,73410001
Laverie,73410001
Boutique alimentaire,73410001
Boutique non alimentaire,73410001
Restauration à emporter,73410001
Restauration sur place,73410001
Station de gonflage,73410001
Piste poids lourds,73410001
Lavage automatique,73410001
"Vente de gaz domestique (Butane, Propane)",73410001
DAB (Distributeur automatique de billets),73410001
Boutique alimentaire,73420001
Boutique non alimentaire,73420001
Vente de fioul domestique,73420001
Station de gonflage,73420001
Lavage manuel,73420001
"Vente de gaz domestique (Butane, Propane)",73420001
DAB (Distributeur automatique de billets),73420001
Toilettes publiques,73420002
Laverie,73420002
Boutique alimentaire,73420002
Station de gonflage,73420002
Location de véhicule,73420002
Piste poids lourds,73420002
Lavage automatique,73420002
Lavage manuel,73420002
"Vente de gaz domestique (Butane, Propane)",73420002
DAB (Distributeur automatique de billets),73420002
Toilettes publiques,73460002
Piste poids lourds,73460002
"Vente de gaz domestique (Butane, Propane)",73460002
Bornes électriques,73460002
Vente d'additifs carburants,73460002
Automate CB 24/24,73460002
DAB (Distributeur automatique de billets),73460002
Toilettes publiques,73470001
Station de gonflage,73470001
Automate CB 24/24,73470001
Carburant additivé,73480001
Vente d'additifs carburants,73480001
Automate CB 24/24,73480001
Boutique alimentaire,73490001
Boutique non alimentaire,73490001
Station de gonflage,73490001
Carburant additivé,73490001
Piste poids lourds,73490001
Lavage automatique,73490001
Lavage manuel,73490001
Laverie,73490002
Station de gonflage,73490002
Location de véhicule,73490002
Piste poids lourds,73490002
Lavage automatique,73490002
Lavage manuel,73490002
"Vente de gaz domestique (Butane, Propane)",73490002
Bornes électriques,73490002
Vente d'additifs carburants,73490002
Automate CB 24/24,73490002
DAB (Distributeur automatique de billets),73490002
Boutique alimentaire,73490003
Boutique non alimentaire,73490003
Station de gonflage,73490003
Carburant additivé,73490003
Piste poids lourds,73490003
Lavage automatique,73490003
"Vente de gaz domestique (Butane, Propane)",73490003
Vente d'additifs carburants,73490003
Automate CB 24/24,73490003
Toilettes publiques,73500002
Douches,73500002
Boutique alimentaire,73500002
Boutique non alimentaire,73500002
Restauration à emporter,73500002
Restauration sur place,73500002
Bar,73500002
Station de gonflage,73500002
Carburant additivé,73500002
Piste poids lourds,73500002
Vente d'additifs carburants,73500002
Wifi,73500002
Automate CB 24/24,73500002
DAB (Distributeur automatique de billets),73500002
Toilettes publiques,73500004
Vente de pétrole lampant,73500004
Piste poids lourds,73500004
"Vente de gaz domestique (Butane, Propane)",73500004
DAB (Distributeur automatique de billets),73500004
Toilettes publiques,73500005
Aire de camping-cars,73500005
DAB (Distributeur automatique de billets),73500005
Toilettes publiques,73500006
Douches,73500006
Boutique alimentaire,73500006
Boutique non alimentaire,73500006
Restauration à emporter,73500006
Restauration sur place,73500006
Bar,73500006
Station de gonflage,73500006
Carburant additivé,73500006
Piste poids lourds,73500006
Espace bébé,73500006
Bornes électriques,73500006
Vente d'additifs carburants,73500006
Wifi,73500006
Automate CB 24/24,73500006
Station de gonflage,73540002
DAB (Distributeur automatique de billets),73540002
Boutique alimentaire,73540003
Boutique non alimentaire,73540003
Restauration à emporter,73540003
Carburant additivé,73540003
Piste poids lourds,73540003
Vente d'additifs carburants,73540003
Automate CB 24/24,73540003
Restauration à emporter,73600002
Restauration sur place,73600002
Toilettes publiques,73600002
Bar,73600002
Boutique alimentaire,73600002
Station de gonflage,73600002
Espace bébé,73600002
Boutique non alimentaire,73600002
Laverie,73600002
"Vente de gaz domestique (Butane, Propane)",73600002
Location de véhicule,73600002
Relais colis,73600002
Piste poids lourds,73600002
DAB (Distributeur automatique de billets),73600002
Lavage manuel,73600002
Vente d'additifs carburants,73600002
Wifi,73600002
Automate CB 24/24,73600002
Toilettes publiques,73600005
Boutique alimentaire,73600005
Vente de fioul domestique,73600005
Station de gonflage,73600005
Carburant additivé,73600005
Lavage automatique,73600005
"Vente de gaz domestique (Butane, Propane)",73600005
Carburant additivé,73600006
Lavage automatique,73600006
Automate CB 24/24,73600006
Boutique alimentaire,73600007
Boutique non alimentaire,73600007
Station de gonflage,73600007
Carburant additivé,73600007
Lavage automatique,73600007
"Vente de gaz domestique (Butane, Propane)",73600007
Vente d'additifs carburants,73600007
Carburant additivé,73600009
Piste poids lourds,73600009
Vente d'additifs carburants,73600009
Automate CB 24/24,73600009
Toilettes publiques,73602001
Boutique alimentaire,73602001
Boutique non alimentaire,73602001
Station de gonflage,73602001
Carburant additivé,73602001
Piste poids lourds,73602001
Lavage manuel,73602001
DAB (Distributeur automatique de billets),73602001
Toilettes publiques,73610002
Boutique non alimentaire,73610002
Station de gonflage,73610002
Carburant additivé,73610002
Piste poids lourds,73610002
Lavage automatique,73610002
Lavage manuel,73610002
Services réparation / entretien,73610002
"Vente de gaz domestique (Butane, Propane)",73610002
Automate CB 24/24,73610002
Relais colis,73630003
Lavage automatique,73630003
"Vente de gaz domestique (Butane, Propane)",73630003
Automate CB 24/24,73630003
Toilettes publiques,73700001
Laverie,73700001
Boutique alimentaire,73700001
Boutique non alimentaire,73700001
Restauration à emporter,73700001
Restauration sur place,73700001
Vente de pétrole lampant,73700001
Station de gonflage,73700001
Location de véhicule,73700001
Piste poids lourds,73700001
Lavage automatique,73700001
Lavage manuel,73700001
"Vente de gaz domestique (Butane, Propane)",73700001
Automate CB 24/24,73700001
DAB (Distributeur automatique de billets),73700001
Toilettes publiques,73700005
Laverie,73700005
Boutique alimentaire,73700005
Boutique non alimentaire,73700005
Restauration à emporter,73700005
Restauration sur place,73700005
Bar,73700005
Vente de pétrole lampant,73700005
Station de gonflage,73700005
Carburant additivé,73700005
Piste poids lourds,73700005
Lavage automatique,73700005
Lavage manuel,73700005
Espace bébé,73700005
"Vente de gaz domestique (Butane, Propane)",73700005
Wifi,73700005
Automate CB 24/24,73700005
DAB (Distributeur automatique de billets),73700005
Toilettes publiques,73730006
Boutique alimentaire,73730006
Station de gonflage,73730006
Carburant additivé,73730006
"Vente de gaz domestique (Butane, Propane)",73730006
Toilettes publiques,73730008
Boutique alimentaire,73730008
Station de gonflage,73730008
Carburant additivé,73730008
"Vente de gaz domestique (Butane, Propane)",73730008
Toilettes publiques,73800001
Douches,73800001
Boutique alimentaire,73800001
Boutique non alimentaire,73800001
Restauration à emporter,73800001
Restauration sur place,73800001
Station de gonflage,73800001
Carburant additivé,73800001
Piste poids lourds,73800001
Espace bébé,73800001
Bornes électriques,73800001
Station de gonflage,73800002
"Vente de gaz domestique (Butane, Propane)",73800002
Automate CB 24/24,73800002
DAB (Distributeur automatique de billets),73800002
Boutique alimentaire,73800003
Vente de fioul domestique,73800003
Carburant additivé,73800003
Piste poids lourds,73800003
"Vente de gaz domestique (Butane, Propane)",73800003
Automate CB 24/24,73800003
"Vente de gaz domestique (Butane, Propane)",73800004
Location de véhicule,73800005
Lavage automatique,73800005
"Vente de gaz domestique (Butane, Propane)",73800005
DAB (Distributeur automatique de billets),73800005
Automate CB 24/24,73800006
Toilettes publiques,73870003
Douches,73870003
Boutique alimentaire,73870003
Boutique non alimentaire,73870003
Restauration à emporter,73870003
Restauration sur place,73870003
Station de gonflage,73870003
Carburant additivé,73870003
Piste poids lourds,73870003
Espace bébé,73870003
Vente d'additifs carburants,73870003
Wifi,73870003
"Vente de gaz domestique (Butane, Propane)",74000002
DAB (Distributeur automatique de billets),74000002
Toilettes publiques,74000003
Boutique alimentaire,74000003
Boutique non alimentaire,74000003
Restauration à emporter,74000003
Station de gonflage,74000003
Carburant additivé,74000003
Piste poids lourds,74000003
Lavage automatique,74000003
Lavage manuel,74000003
"Vente de gaz domestique (Butane, Propane)",74000003
DAB (Distributeur automatique de billets),74000003
Toilettes publiques,74000006
Boutique alimentaire,74000006
Boutique non alimentaire,74000006
Station de gonflage,74000006
Carburant additivé,74000006
Lavage automatique,74000006
Services réparation / entretien,74000006
"Vente de gaz domestique (Butane, Propane)",74000006
DAB (Distributeur automatique de billets),74000006
Carburant additivé,74000007
Location de véhicule,74000007
"Vente de gaz domestique (Butane, Propane)",74000007
Automate CB 24/24,74000007
DAB (Distributeur automatique de billets),74000007
Toilettes publiques,74000008
Boutique alimentaire,74000008
Station de gonflage,74000008
Carburant additivé,74000008
Lavage manuel,74000008
Services réparation / entretien,74000008
"Vente de gaz domestique (Butane, Propane)",74000008
Toilettes publiques,74000010
Boutique alimentaire,74000010
Station de gonflage,74000010
Carburant additivé,74000010
Lavage manuel,74000010
"Vente de gaz domestique (Butane, Propane)",74000010
Relais colis,74000020
Boutique alimentaire,74000020
Station de gonflage,74000020
Carburant additivé,74000020
Lavage automatique,74000020
"Vente de gaz domestique (Butane, Propane)",74000020
Automate CB 24/24,74000020
Station de gonflage,74100001
Carburant additivé,74100001
"Vente de gaz domestique (Butane, Propane)",74100001
DAB (Distributeur automatique de billets),74100001
Boutique alimentaire,74100003
Boutique non alimentaire,74100003
Station de gonflage,74100003
Carburant additivé,74100003
Piste poids lourds,74100003
Lavage automatique,74100003
Toilettes publiques,74100004
Boutique alimentaire,74100004
Boutique non alimentaire,74100004
Station de gonflage,74100004
Toilettes publiques,74100007
Boutique alimentaire,74100007
Boutique non alimentaire,74100007
Location de véhicule,74100007
Lavage automatique,74100007
"Vente de gaz domestique (Butane, Propane)",74100007
Wifi,74100007
Automate CB 24/24,74100007
DAB (Distributeur automatique de billets),74100007
Laverie,74100008
Location de véhicule,74100008
Lavage manuel,74100008
"Vente de gaz domestique (Butane, Propane)",74100008
DAB (Distributeur automatique de billets),74100008
Station de gonflage,74100009
Carburant additivé,74100009
Toilettes publiques,74100010
Boutique alimentaire,74100010
Boutique non alimentaire,74100010
Station de gonflage,74100010
Carburant additivé,74100010
"Vente de gaz domestique (Butane, Propane)",74100010
Wifi,74100010
Automate CB 24/24,74100010
Toilettes publiques,74100011
Laverie,74100011
Boutique alimentaire,74100011
Boutique non alimentaire,74100011
Station de gonflage,74100011
Carburant additivé,74100011
Lavage automatique,74100011
"Vente de gaz domestique (Butane, Propane)",74100011
Wifi,74100011
Automate CB 24/24,74100011
Boutique non alimentaire,74110001
Station de gonflage,74110001
Carburant additivé,74110001
Location de véhicule,74110001
Services réparation / entretien,74110001
Automate CB 24/24,74110001
DAB (Distributeur automatique de billets),74110001
Station de gonflage,74120003
Aire de camping-cars,74120003
Piste poids lourds,74120003
"Vente de gaz domestique (Butane, Propane)",74120003
DAB (Distributeur automatique de billets),74120003
Station de gonflage,74120004
"Vente de gaz domestique (Butane, Propane)",74120004
DAB (Distributeur automatique de billets),74120004
Boutique alimentaire,74120006
Boutique non alimentaire,74120006
Station de gonflage,74120006
Location de véhicule,74120006
Lavage manuel,74120006
Services réparation / entretien,74120006
"Vente de gaz domestique (Butane, Propane)",74120006
Automate CB 24/24,74120008
Toilettes publiques,74130001
Laverie,74130001
Relais colis,74130001
Station de gonflage,74130001
Location de véhicule,74130001
Wifi,74130001
Automate CB 24/24,74130001
DAB (Distributeur automatique de billets),74130001
Toilettes publiques,74130004
Douches,74130004
Boutique alimentaire,74130004
Boutique non alimentaire,74130004
Restauration à emporter,74130004
Restauration sur place,74130004
Station de gonflage,74130004
Carburant additivé,74130004
Piste poids lourds,74130004
Espace bébé,74130004
Bornes électriques,74130004
Wifi,74130004
Automate CB 24/24,74130004
DAB (Distributeur automatique de billets),74130004
Toilettes publiques,74130005
Douches,74130005
Boutique alimentaire,74130005
Station de gonflage,74130005
Carburant additivé,74130005
Espace bébé,74130005
Laverie,74130006
Boutique alimentaire,74130006
Carburant additivé,74130006
"Vente de gaz domestique (Butane, Propane)",74130006
Bornes électriques,74130006
Automate CB 24/24,74130006
Toilettes publiques,74130012
Douches,74130012
Boutique alimentaire,74130012
Station de gonflage,74130012
Carburant additivé,74130012
Piste poids lourds,74130012
Espace bébé,74130012
Toilettes publiques,74130013
Boutique alimentaire,74130013
Restauration à emporter,74130013
Station de gonflage,74130013
Carburant additivé,74130013
Piste poids lourds,74130013
Espace bébé,74130013
Vente d'additifs carburants,74130013
Boutique non alimentaire,74130016
Station de gonflage,74130016
Carburant additivé,74130016
Location de véhicule,74130016
Piste poids lourds,74130016
Lavage manuel,74130016
Services réparation / entretien,74130016
Vente d'additifs carburants,74130016
Automate CB 24/24,74130016
Station de gonflage,74140001
Lavage automatique,74140001
Lavage manuel,74140001
"Vente de gaz domestique (Butane, Propane)",74140001
DAB (Distributeur automatique de billets),74140001
"Vente de gaz domestique (Butane, Propane)",74140002
DAB (Distributeur automatique de billets),74140002
Carburant additivé,74140003
Location de véhicule,74140003
Piste poids lourds,74140003
"Vente de gaz domestique (Butane, Propane)",74140003
Vente d'additifs carburants,74140003
Automate CB 24/24,74140003
DAB (Distributeur automatique de billets),74140003
Toilettes publiques,74140004
Station de gonflage,74140004
Piste poids lourds,74140004
Lavage automatique,74140004
Lavage manuel,74140004
"Vente de gaz domestique (Butane, Propane)",74140004
DAB (Distributeur automatique de billets),74140004
Lavage automatique,74140005
"Vente de gaz domestique (Butane, Propane)",74140005
DAB (Distributeur automatique de billets),74140005
Automate CB 24/24,74140006
Vente de pétrole lampant,74150002
Station de gonflage,74150002
Location de véhicule,74150002
Piste poids lourds,74150002
Lavage automatique,74150002
Lavage manuel,74150002
"Vente de gaz domestique (Butane, Propane)",74150002
DAB (Distributeur automatique de billets),74150002
Boutique alimentaire,74150003
Station de gonflage,74150003
"Vente de gaz domestique (Butane, Propane)",74150003
Automate CB 24/24,74150003
DAB (Distributeur automatique de billets),74150003
Lavage manuel,74160001
"Vente de gaz domestique (Butane, Propane)",74160001
DAB (Distributeur automatique de billets),74160001
Boutique non alimentaire,74170001
Station de gonflage,74170001
Carburant additivé,74170001
Lavage manuel,74170001
Services réparation / entretien,74170001
"Vente de gaz domestique (Butane, Propane)",74170001
Vente d'additifs carburants,74170001
Automate CB 24/24,74170001
Laverie,74180001
Station de gonflage,74180001
Piste poids lourds,74180001
Lavage automatique,74180001
"Vente de gaz domestique (Butane, Propane)",74180001
Automate CB 24/24,74180001
DAB (Distributeur automatique de billets),74180001
Toilettes publiques,74190001
Douches,74190001
Boutique alimentaire,74190001
Boutique non alimentaire,74190001
Station de gonflage,74190001
Carburant additivé,74190001
Piste poids lourds,74190001
Espace bébé,74190001
Toilettes publiques,74190003
Laverie,74190003
Boutique alimentaire,74190003
Boutique non alimentaire,74190003
Restauration à emporter,74190003
Restauration sur place,74190003
Bar,74190003
Station de gonflage,74190003
Aire de camping-cars,74190003
Location de véhicule,74190003
Lavage automatique,74190003
Lavage manuel,74190003
Espace bébé,74190003
"Vente de gaz domestique (Butane, Propane)",74190003
DAB (Distributeur automatique de billets),74190003
Toilettes publiques,74190004
Douches,74190004
Boutique alimentaire,74190004
Boutique non alimentaire,74190004
Vente de fioul domestique,74190004
Station de gonflage,74190004
Carburant additivé,74190004
Piste poids lourds,74190004
Espace bébé,74190004
DAB (Distributeur automatique de billets),74190004
Toilettes publiques,74190005
Douches,74190005
Boutique alimentaire,74190005
Boutique non alimentaire,74190005
Vente de fioul domestique,74190005
Station de gonflage,74190005
Carburant additivé,74190005
Piste poids lourds,74190005
Espace bébé,74190005
Bornes électriques,74190005
Wifi,74190005
Automate CB 24/24,74190005
Piste poids lourds,74200003
"Vente de gaz domestique (Butane, Propane)",74200003
DAB (Distributeur automatique de billets),74200003
Toilettes publiques,74200005
Boutique alimentaire,74200005
Boutique non alimentaire,74200005
Station de gonflage,74200005
Carburant additivé,74200005
Piste poids lourds,74200005
Lavage automatique,74200005
Vente d'additifs carburants,74200005
Wifi,74200005
Automate CB 24/24,74200005
DAB (Distributeur automatique de billets),74200005
Toilettes publiques,74200008
Boutique alimentaire,74200008
Vente de fioul domestique,74200008
Station de gonflage,74200008
Carburant additivé,74200008
Lavage automatique,74200008
"Vente de gaz domestique (Butane, Propane)",74200008
Vente de fioul domestique,74200009
Carburant additivé,74200009
Location de véhicule,74200009
"Vente de gaz domestique (Butane, Propane)",74200009
DAB (Distributeur automatique de billets),74200009
Toilettes publiques,74200011
Boutique alimentaire,74200011
Vente de fioul domestique,74200011
Carburant additivé,74200011
Piste poids lourds,74200011
Toilettes publiques,74200012
Boutique alimentaire,74200012
Vente de fioul domestique,74200012
Station de gonflage,74200012
Carburant additivé,74200012
Lavage automatique,74200012
"Vente de gaz domestique (Butane, Propane)",74200012
Toilettes publiques,74200013
Boutique alimentaire,74200013
Vente de fioul domestique,74200013
Station de gonflage,74200013
Carburant additivé,74200013
Lavage automatique,74200013
"Vente de gaz domestique (Butane, Propane)",74200013
Restauration sur place,74200014
DAB (Distributeur automatique de billets),74200014
Piste poids lourds,74200016
Carburant additivé,74200017
Piste poids lourds,74200017
Automate CB 24/24,74200017
Boutique alimentaire,74200018
Boutique non alimentaire,74200018
Station de gonflage,74200018
Lavage automatique,74200018
"Vente de gaz domestique (Butane, Propane)",74200018
Vente d'additifs carburants,74200018
Wifi,74200018
Automate CB 24/24,74200018
Station de gonflage,74200019
Carburant additivé,74200019
Piste poids lourds,74200019
Lavage automatique,74200019
Lavage manuel,74200019
Wifi,74200019
Automate CB 24/24,74200019
Toilettes publiques,74200020
Boutique alimentaire,74200020
Vente de fioul domestique,74200020
Station de gonflage,74200020
Carburant additivé,74200020
"Vente de gaz domestique (Butane, Propane)",74200020
"Vente de gaz domestique (Butane, Propane)",74210001
DAB (Distributeur automatique de billets),74210001
Boutique non alimentaire,74210002
Station de gonflage,74210002
Carburant additivé,74210002
Piste poids lourds,74210002
"Vente de gaz domestique (Butane, Propane)",74210002
Automate CB 24/24,74210002
"Vente de gaz domestique (Butane, Propane)",74210003
DAB (Distributeur automatique de billets),74210003
Station de gonflage,74220001
"Vente de gaz domestique (Butane, Propane)",74220001
DAB (Distributeur automatique de billets),74220001
"Vente de gaz domestique (Butane, Propane)",74230004
Boutique alimentaire,74230005
Restauration à emporter,74230005
Vente de pétrole lampant,74230005
"Vente de gaz domestique (Butane, Propane)",74230005
Boutique non alimentaire,74230006
Vente de fioul domestique,74230006
Carburant additivé,74230006
Automate CB 24/24,74230006
Laverie,74230007
Location de véhicule,74230007
"Vente de gaz domestique (Butane, Propane)",74230007
Automate CB 24/24,74230007
DAB (Distributeur automatique de billets),74230007
"Vente de gaz domestique (Butane, Propane)",74240001
Automate CB 24/24,74240001
Boutique alimentaire,74250001
Boutique non alimentaire,74250001
Vente de fioul domestique,74250001
Station de gonflage,74250001
Carburant additivé,74250001
Piste poids lourds,74250001
Lavage automatique,74250001
Lavage manuel,74250001
Services réparation / entretien,74250001
Automate CB 24/24,74250001
DAB (Distributeur automatique de billets),74250001
Toilettes publiques,74250002
Boutique alimentaire,74250002
Station de gonflage,74250002
Carburant additivé,74250002
Lavage automatique,74250002
Lavage manuel,74250002
"Vente de gaz domestique (Butane, Propane)",74250002
Toilettes publiques,74250003
Boutique alimentaire,74250003
Station de gonflage,74250003
Carburant additivé,74250003
Piste poids lourds,74250003
Lavage automatique,74250003
Lavage manuel,74250003
"Vente de gaz domestique (Butane, Propane)",74250003
DAB (Distributeur automatique de billets),74250003
Station de gonflage,74260002
Carburant additivé,74260002
Services réparation / entretien,74260002
Automate CB 24/24,74260002
DAB (Distributeur automatique de billets),74260002
Boutique alimentaire,74270001
Restauration à emporter,74270001
Piste poids lourds,74270001
"Vente de gaz domestique (Butane, Propane)",74270001
Automate CB 24/24,74270001
DAB (Distributeur automatique de billets),74270001
Boutique non alimentaire,74290002
Carburant additivé,74290002
Services réparation / entretien,74290002
"Vente de gaz domestique (Butane, Propane)",74290002
Vente d'additifs carburants,74290002
Automate CB 24/24,74290002
Carburant additivé,74300001
"Vente de gaz domestique (Butane, Propane)",74300001
DAB (Distributeur automatique de billets),74300001
"Vente de gaz domestique (Butane, Propane)",74300004
DAB (Distributeur automatique de billets),74300004
Toilettes publiques,74300006
Boutique alimentaire,74300006
Boutique non alimentaire,74300006
Station de gonflage,74300006
Carburant additivé,74300006
"Vente de gaz domestique (Butane, Propane)",74300006
Station de gonflage,74300008
Carburant additivé,74300008
Lavage automatique,74300008
Automate CB 24/24,74300008
Laverie,74300011
Relais colis,74300011
Boutique alimentaire,74300011
Restauration à emporter,74300011
Vente de pétrole lampant,74300011
"Vente de gaz domestique (Butane, Propane)",74300011
Vente d'additifs carburants,74300011
Automate CB 24/24,74300011
Boutique alimentaire,74302001
Boutique non alimentaire,74302001
Station de gonflage,74302001
Carburant additivé,74302001
Piste poids lourds,74302001
Lavage automatique,74302001
Lavage manuel,74302001
"Vente de gaz domestique (Butane, Propane)",74302001
Vente d'additifs carburants,74302001
Automate CB 24/24,74302001
Toilettes publiques,74310001
Douches,74310001
Boutique alimentaire,74310001
Boutique non alimentaire,74310001
Restauration à emporter,74310001
Restauration sur place,74310001
Bar,74310001
Station de gonflage,74310001
Carburant additivé,74310001
Piste poids lourds,74310001
Espace bébé,74310001
"Vente de gaz domestique (Butane, Propane)",74310001
Boutique alimentaire,74310002
